published_at,source,title,url
,news.bandao.cn,Chile,http://news.bandao.cn/a/1783048377629400.html
,news.bandao.cn,Denmark,http://news.bandao.cn/a/1783048377629400.html
,koran-jakarta.com,"Jakarta, Jakarta Raya, Indonesia",https://koran-jakarta.com/2026-07-03/rupiah-sepanjang-tahun-ini-tertekan-7-persen-gejolak-global-dan-the-fed-bikin-investor-waswas
,koran-jakarta.com,"Tehran, Tehran, Iran",https://koran-jakarta.com/2026-07-03/rupiah-sepanjang-tahun-ini-tertekan-7-persen-gejolak-global-dan-the-fed-bikin-investor-waswas
,koran-jakarta.com,"Makassar, (Id20), Indonesia",https://koran-jakarta.com/2026-07-03/rupiah-sepanjang-tahun-ini-tertekan-7-persen-gejolak-global-dan-the-fed-bikin-investor-waswas
,thesun.ng,"Tinubu, Lagos, Nigeria",https://thesun.ng/fg-releases-%E2%82%A6111bn-for-akwanga-jos-superhighway/
,www.medyaloji.net,"Cukurova, Manisa, Turkey",https://www.medyaloji.net/son-haber/cukurova-uluslararasi-havalimaninin-10-milyonuncu-yolcusu-torenle-karsilandi_23685558.html
,www.sltrib.com,"Green River, Utah, United States",https://www.sltrib.com/opinion/letters/2026/07/01/letter-new-solar-farm-utahs-desert/
,www.sltrib.com,"Utah, United States",https://www.sltrib.com/opinion/letters/2026/07/01/letter-new-solar-farm-utahs-desert/
,news.bandao.cn,"Shanghai, Shanghai, China",http://news.bandao.cn/a/1783044460236413.html
,news.bandao.cn,"Shenzhen, Guangdong, China",http://news.bandao.cn/a/1783044460236413.html
,news.bandao.cn,"Wuhan, Hubei, China",http://news.bandao.cn/a/1782956681066525.html
,www.medyaloji.net,Turkey,https://www.medyaloji.net/son-haber/astrazeneca-turkiyeden-iki-ust-duzey-atama_23685557.html
,www.durangoherald.com,"Cambridge, Cambridgeshire, United Kingdom",https://www.durangoherald.com/articles/extreme-heat-bears-down-as-america-250-celebrations-ramp-up-trump-heads-to-mount-rushmore/
